Date,Low,Base,High
2025-01-01,13285.363611055052,19852.02367053078,39578.387842315744
2025-07-01,13336.424009269349,22826.993046228818,53684.74350912717
2026-01-01,13807.00767929841,26458.393894499437,68792.97886818131
2026-07-01,14760.595116219469,30738.91221564824,84861.69393219541
2027-01-01,16201.326352320173,35639.29201089762,101879.84870456075
2027-07-01,18101.60117234955,41135.76278124076,119814.32319545111
2028-01-01,20428.299318006433,47230.15302660128,138631.99741504027
2028-07-01,23203.5009614916,53900.52074789595,158272.15138198022
2029-01-01,26378.905726115852,61101.153447034776,178784.46508101028
2029-07-01,29964.17368721703,68855.82162302456,200099.93853332577
2030-01-01,33935.844661831805,77109.67027815727,222190.97174740495
2030-07-01,38274.5984992845,85859.04241258574,245007.88473850847
2031-01-01,42958.35502737433,95047.25452867831,268481.6775278317
2031-07-01,47947.0939339874,104641.39362781022,292579.2301255485
2032-01-01,53221.49506844802,114639.63121005782,317275.7025392892
2032-07-01,58745.67815092993,124976.14127817153,342485.534795336
2033-01-01,64529.30325677098,135618.01083352652,368186.64690047165
2033-07-01,70525.4500200445,146552.44037665759,394312.7988750435
2034-01-01,76698.23816092424,157722.74640993314,420794.9907402471
2034-07-01,83025.58750720942,169123.44343358235,447600.1025062562
2035-01-01,89503.35802661239,180670.42045111957,474672.9341900271
2035-07-01,96059.78915948063,192370.99146223927,501958.2858085162
2036-01-01,102710.06102420218,204192.2434683166,529395.4373803755
2036-07-01,109412.77329790057,216059.20797248394,556912.628927648
2037-01-01,116129.28567922444,227957.25697535247,584515.3804486381
2037-07-01,122865.11821122399,239862.61997791543,612098.8119755631
2038-01-01,129560.93043110963,251727.75598215914,639624.2835202921
2038-07-01,136219.48236040646,263541.6939885421,667058.6750929992
2039-01-01,142793.85363318783,275256.89299905056,694390.9466970754
2039-07-01,149290.9443032665,286855.0680144486,721513.4583655857
2040-01-01,155674.87409081616,298305.13453603507,748393.0901087037
2040-07-01,161920.80280211096,309592.46456442104,775040.8819230383
2041-01-01,168021.83038333818,320667.68860166933,801398.8738263936
2041-07-01,173976.57682373526,331549.091647016,827433.9458289435
2042-01-01,179742.26178966317,342192.78970229457,853112.9779408616
2042-07-01,185339.58544256014,352604.2682672759,878433.2101629958
2043-01-01,190740.94756717523,362743.30034364073,903347.722509759
2043-07-01,195921.50796978257,372615.37143115996,927884.114972673
2044-01-01,200911.62688715817,382209.5105302918,951965.1075754768
2044-07-01,205682.32409328857,391533.03164073086,975670.7402935834
2045-01-01,210237.7396204614,400549.364764005,998926.4931498842
2045-07-01,214568.21339333878,409306.05089812784,1021702.0061537048
2046-01-01,218680.6454657335,417748.2350453914,1044082.8392787634
2046-07-01,222588.83594527107,425916.1442041149,1066035.8725352334
2047-01-01,226266.564627463,433771.3798759027,1087536.265930745
2047-07-01,229729.01163069735,441377.93955808086,1108595.0594619075
2048-01-01,232998.2571271749,448702.91025202454,1129245.3731185468
2048-07-01,236039.80084783194,455718.8644588797,1149492.7268989673
2049-01-01,238896.4231263075,462515.3986749028,1169337.1208031687
2049-07-01,241554.323854976,469013.887403379,1188784.074829456
2050-01-01,244012.12302307502,475281.98514148156,1207850.1489727416
2050-07-01,246297.42084585543,481299.57839005085,1226573.9832211565
