Date,Low,Base,High
2025-01-01,13278.463557242309,19852.02367053078,48057.10523782439
2025-07-01,13278.463557242309,22826.993046228818,70678.05828912286
2026-01-01,13278.463557242309,26458.393894499437,94262.25104453345
2026-07-01,13278.463557242309,30738.91221564824,118848.32349218678
2027-01-01,13278.463557242309,35639.29201089762,144336.9156626042
2027-07-01,13278.463557242309,41135.76278124076,170763.90754476414
2028-01-01,13278.463557242309,47230.15302660128,198074.09915562285
2028-07-01,13278.463557242309,53900.52074789595,226223.33050874548
2029-01-01,13278.463557242309,61101.153447034776,255222.64160074072
2029-07-01,13278.463557242309,68855.82162302456,285005.79245195613
2030-01-01,13281.223578767405,77109.67027815727,315575.54306154395
2030-07-01,13359.884192232674,85890.12691128695,346929.13343035197
2031-01-01,13842.887959124673,95145.99352455274,379014.1235744887
2031-07-01,14699.874642667333,104879.09861787828,411824.9934956497
2032-01-01,15888.063909221648,115067.50019218035,445320.3432065524
2032-07-01,17404.695737262522,125700.22724791733,479472.57271567476
2033-01-01,19269.090277465635,136777.27978508925,514314.80201284314
2033-07-01,21442.60722847963,148282.2013043837,549753.1911268831
2034-01-01,23915.58651496666,160172.93630755783,585826.3800459255
2034-07-01,26704.588266077313,172478.74079338927,622506.7687784482
2035-01-01,29786.152298848265,185157.55926363525,659758.477335473
2035-07-01,33124.398333453246,198227.67671753172,697589.7857144565
2036-01-01,36700.006219216586,211573.89765989187,735826.8139688108
2036-07-01,40463.295568686524,225170.6230917853,774477.8420959929
2037-01-01,44359.065951361124,238952.02701596238,813382.7901451758
2037-07-01,48395.59743181569,252912.6239326523,852538.8981172073
2038-01-01,52492.84938582238,266966.47434544587,891888.2060298919
2038-07-01,56659.101877956506,281077.008255871,931303.7539222287
2039-01-01,60812.934273227685,295207.6556654558,970727.5818120223
2039-07-01,64973.66672231162,309321.84657572815,1010126.569709446
2040-01-01,69048.83850411754,323348.26948966767,1049445.5176314565
2040-07-01,73063.28981237131,337277.7819076564,1088549.1856195966
2041-01-01,76950.78013047062,351051.8718321391,1127456.8936679317
2041-07-01,80698.88936155253,364619.3412652549,1166052.72181207
2042-01-01,84277.25726884097,377992.98970646906,1204331.1500537072
2042-07-01,87673.46375547299,391077.73515975435,1242223.1784140386
2043-01-01,90832.30839094667,403895.5196241939,1279654.2869159554
2043-07-01,93766.21127212491,416395.14510192705,1316624.4755594574
2044-01-01,96440.67212994404,428558.3265937177,1353081.3043606533
2044-07-01,98848.79091059128,440357.6366007118,1389022.0133203908
2045-01-01,100980.90753872882,451804.04612245096,1424385.882457322
2045-07-01,102813.56183139332,462846.35716107447,1459186.7117672074
2046-01-01,104359.17388544772,473517.4827152071,1493377.5812644605
2046-07-01,105623.2637439422,483771.7102867588,1526997.1309372112
2047-01-01,106554.77100866249,493651.0953739724,1560015.0007947863
2047-07-01,107201.99605629776,503111.7539786814,1592400.8308465108
2048-01-01,107560.79885456039,512186.59909951076,1624218.1010728858
2048-07-01,107647.73953260094,520862.8312369952,1655400.5714942585
2049-01-01,107647.73953260094,529158.7353903707,1686017.2420894334
2049-07-01,107647.73953260094,537076.140059561,1716106.752846541
2050-01-01,107647.73953260094,544631.5017438782,1745597.3437876252
2050-07-01,107647.73953260094,551817.5064436283,1774571.8148872508
