Date,Low,Base,High
2025-01-01,13278.463557242309,19852.02367053078,41397.22728360487
2025-07-01,13278.463557242309,22826.993046228818,57344.5023849229
2026-01-01,13285.363611055052,26458.393894499437,74260.53718865743
2026-07-01,13351.604127657383,30738.91221564824,92170.17168717812
2027-01-01,13848.408002174867,35639.29201089762,111009.92589998478
2027-07-01,14842.015751209834,41135.76278124076,130752.19983555553
2028-01-01,16259.286804347214,47230.15302660128,151405.27349134692
2028-07-01,18109.88123692484,53900.52074789595,172886.3468927935
2029-01-01,20370.338865979393,61101.153447034776,195217.50003311262
2029-07-01,23058.599831424002,68855.82162302456,218338.01293095635
2030-01-01,26094.623509030847,77085.89977915047,242209.24559819407
2030-07-01,29494.970027950516,85796.87341518332,266814.6380399127
2031-01-01,33211.33901149381,94937.54453326229,292043.79029002483
2031-07-01,37246.490481185814,104464.02913522096,317885.6623519218
2032-01-01,41552.124060337344,114389.12672052455,344287.81424171204
2032-07-01,46104.77956598507,124632.38329253464,371192.2859771998
2033-01-01,50904.45699812898,135191.9703513276,398571.4775668631
2033-07-01,55889.0558724544,146005.71889950105,426339.82903698436
2034-01-01,61054.436156673684,157057.17243774256,454455.94040028076
2034-07-01,66379.89768934861,168295.1329681913,482875.6516703174
2035-01-01,71806.10000768957,179701.3154916113,511532.72286744183
2035-07-01,77341.32317627188,191242.80700937775,540374.7140077626
2036-01-01,82933.12678611866,202859.26702401182,569374.0250997578
2036-07-01,88564.95070807937,214528.7535364303,598439.5761714055
2037-01-01,94229.89488834124,226218.3535480084,627521.6872379662
2037-07-01,99868.61886411467,237913.43905935728,656576.1983130052
2038-01-01,105476.98260311205,249550.01257315095,685592.0693999134
2038-07-01,111024.62586855728,261109.78909015338,714478.2205266692
2039-01-01,116492.22850977471,272558.0271118162,743245.6916898809
2039-07-01,121872.89047295156,283881.9271386742,771775.8029260049
2040-01-01,127144.53158588709,295068.6896712621,800079.5942316498
2040-07-01,132256.09145036698,306052.4887123304,828121.1856178372
2041-01-01,137232.41026011712,316857.09476088587,855848.1371006757
2041-07-01,142033.46770302358,327423.99581937323,883230.0886894913
2042-01-01,146666.16383289912,337767.81988718134,910302.9203732621
2042-07-01,151120.8385744059,347873.9389649214,936992.1121748795
2043-01-01,155378.17177686823,357707.61155404494,963292.144096039
2043-07-01,159421.60331113552,367277.98015417,989147.816153697
2044-01-01,163255.27320949544,376566.7597660606,1014633.6483249621
2044-07-01,166872.28141813524,385566.63639002235,1039672.3606335736
2045-01-01,170279.52799086765,394279.4385259788,1064258.433081227
2045-07-01,173478.39293845522,402716.13717347156,1088430.5056560526
2046-01-01,176448.17609945973,410865.7613329591,1112185.8183588986
2046-07-01,179204.05759226924,418711.85450512887,1135480.21120333
2047-01-01,181755.69749222152,426312.9286875362,1158346.8041791727
2047-07-01,184087.9156809286,433599.50088308426,1180824.2372745578
2048-01-01,186218.65229830358,440626.42608948104,1202851.7905081366
2048-07-01,188150.66736587157,447391.87580680294,1224515.0238536273
2049-01-01,189879.82085134494,453890.36453527916,1245758.7373279862
2049-07-01,191430.95294844953,460151.14827368734,1266646.410911713
2050-01-01,192783.36349574712,466154.11352286785,1287147.6846141345
2050-07-01,193959.1326654385,471906.57428251504,1307279.118430163
