Date,Low,Base,High
2025-01-01,13279.843568004857,19852.02367053078,40174.54765918745
2025-07-01,13292.263664867794,22826.993046228818,54907.423133544595
2026-01-01,13437.164794935394,26458.393894499437,70609.05831031826
2026-07-01,14107.850025533997,30738.91221564824,87301.5331827259
2027-01-01,15240.838861586371,35639.29201089762,104926.88776857167
2027-07-01,16838.891324617613,41135.76278124076,123463.0420746381
2028-01-01,18867.507145564003,47230.15302660128,142871.3561127946
2028-07-01,21329.446345950648,53900.52074789595,163149.06988388902
2029-01-01,24226.088936540087,61101.153447034776,184254.78340063855
2029-07-01,27498.09445454274,68855.82162302456,206177.4566664345
2030-01-01,31181.343179784864,77109.67027815727,228878.4496931463
2030-07-01,35226.15472481471,85890.12691128695,252338.44248670863
2031-01-01,39651.849240307965,95145.99352455274,276540.87505220843
2031-07-01,44434.9665433013,104879.09861787828,301463.6673964282
2032-01-01,49567.22656921942,115067.50019218035,327070.9395303895
2032-07-01,55038.96924272449,125700.22724791733,353362.6914540924
2033-01-01,60829.494402378274,136777.27978508925,380300.2831794063
2033-07-01,66940.18205894332,148282.2013043837,407880.9547071791
2034-01-01,73377.93226623238,160172.93630755783,436066.0660492801
2034-07-01,80054.42433544235,172423.88579568127,464783.85722775257
2035-01-01,86964.13822352303,184967.39527158078,493946.00826972665
2035-07-01,94072.5736614107,197792.4937357148,523513.87918707175
2036-01-01,101341.090347754,210827.86969106286,553437.7899950485
2036-07-01,108768.30827179037,224058.89513823617,583612.8607258741
2037-01-01,116299.02700301791,237438.02907922113,614025.2913837874
2037-07-01,123916.686412286,250919.55901592772,644625.4019840492
2038-01-01,131582.64619824328,264481.5429492727,675297.2725622678
2038-07-01,139272.0661671639,278047.18388246495,706027.1031226823
2039-01-01,146938.0259531212,291616.4818155044,736712.7736966618
2039-07-01,154595.70567450317,305147.3812501482,767379.1242765761
2040-01-01,162174.72478241991,318581.37018884113,797866.0749115983
2040-07-01,169659.90315848333,331909.3061319653,828195.7055949462
2041-01-01,177040.20071659307,345074.505581889,858315.5763427281
2041-07-01,184285.25721997305,358051.3695396818,888148.4071786829
2042-01-01,191367.4724533723,370854.52600473264,917672.1181095929
2042-07-01,198284.0863952657,383409.0064801738,946831.5091524149
2043-01-01,205008.87884116487,395687.3834671512,975623.8203079962
2043-07-01,211515.62958658137,407720.7414643662,1003988.3315949893
2044-01-01,217793.2985454148,419426.7979752567,1031908.4830184806
2044-07-01,223839.12569614008,430840.2944983711,1059367.7145835573
2045-01-01,229653.11103875717,441921.0040353902,1086319.106304632
2045-07-01,235209.0343687777,452696.35408516804,1112776.458177466
2046-01-01,240522.0758045897,463109.661150073,1138759.0901961243
2046-07-01,245564.63513094216,473195.6667286534,1164200.7623809546
2047-01-01,250342.2323908853,482919.6293223609,1189109.7547294134
2047-07-01,254863.1476489944,492314.46192982036,1213494.3472389574
2048-01-01,259130.14092679456,501341.7660526361,1237362.819907043
2048-07-01,263132.1721381854,510067.36768805777,1260748.2927234962
2049-01-01,266881.66138002987,518418.1268391413,1283592.8057061217
2049-07-01,270393.78877071594,526474.4975025252,1305962.5988345714
2050-01-01,273647.8541488055,534190.7671801193,1327824.5521190192
2050-07-01,276679.7377941247,541588.8778710071,1349233.8655425091
