Date,Low,Base,High
2025-01-01,13285.363611055052,19852.02367053078,39583.907840620115
2025-07-01,13336.424009269349,22826.993046228818,53693.02350658372
2026-01-01,13807.00767929841,26458.393894499437,68806.77886394224
2026-07-01,14760.595116219469,30738.91221564824,84872.73392880415
2027-01-01,16204.08637384527,35639.29201089762,101901.92869777822
2027-07-01,18100.221161587,41135.76278124076,119830.88319036421
2028-01-01,20426.919307243883,47230.15302660128,138659.59740656213
2028-07-01,23203.5009614916,53900.52074789595,158330.1113641761
2029-01-01,26376.145704590755,61101.153447034776,178809.30507337992
2029-07-01,29965.553697979576,68855.82162302456,200133.058523152
2030-01-01,33933.084640306704,77109.67027815727,222229.61173553552
2030-07-01,38292.53863919763,85890.12691128695,245101.7247096827
2031-01-01,43028.73557626431,95145.99352455274,268680.39746678894
2031-07-01,48079.574967192064,104838.87161955907,292965.63000685425
2032-01-01,53462.99695189402,114963.27569653511,317849.7823629434
2032-07-01,59141.741239781375,125478.97875716166,343330.0945359043
2033-01-01,65079.92755102786,136349.4108029667,369356.88654099754
2033-07-01,71263.75577800798,147530.68783578387,395869.43839687516
2034-01-01,77668.38572699588,159017.32435584228,422826.3501162544
2034-07-01,84274.49724731587,170780.0643643644,450194.501709309
2035-01-01,91066.91022057991,182765.88136356577,477904.89319723437
2035-07-01,98002.844313149,194945.5193546688,505913.3645935956
2036-01-01,105050.55927748454,207293.37933874308,534153.6759187403
2036-07-01,112201.77504901121,219761.92031777496,562617.5471752118
2037-01-01,119427.51140171551,232325.5432928341,591227.6983867491
2037-07-01,126712.5882172094,244980.59126407327,619920.649572852
2038-01-01,134028.02526947935,257655.75273447201,648679.8407386072
2038-07-01,141333.80224641145,270343.71370433597,677450.0719009712
2039-01-01,148647.85928791887,283020.7036746584,706200.9830692699
2039-07-01,155901.19585587413,295641.0101473491,734866.3342638509
2040-01-01,163106.2320471402,308173.548623707,763429.5654898011
2040-07-01,170243.64771104138,320618.3191037321,791824.436767468
2041-01-01,177274.80254622633,332931.43758925796,820023.34810533
2041-07-01,184198.3165419325,345098.2760808958,848031.8195016913
2042-01-01,190993.48953672164,357093.23557971517,875747.730987921
2042-07-01,197649.28144449336,368914.4875857925,903209.7225521498
2043-01-01,204149.13213609712,380518.14810096135,930326.7142223557
2043-07-01,210475.10147161974,391909.7026249926,957167.7059773431
2044-01-01,216642.36956944928,403070.8661586501,983605.7378561118
2044-07-01,222608.15609594673,413981.5252027744,1009720.849834075
2045-01-01,228408.34133093836,424645.3367572125,1035444.041932428
2045-07-01,233991.86487620987,435047.6728225759,1060775.314151171
2046-01-01,239384.94693624967,445204.98989817675,1085681.5465004777
2046-07-01,244576.5474249574,455058.7759864599,1110215.1789642395
2047-01-01,249568.04635309553,464662.0575852098,1134323.771558565
2047-07-01,254335.98353770084,473989.235695496,1157999.0442859977
2048-01-01,258902.43915097404,483042.1388172422,1181307.23712619
2048-07-01,263270.17321444023,491826.25245021906,1204182.1100994893
2049-01-01,267433.6656850493,500325.1200951142,1226629.1832042001
2049-07-01,271394.29657356365,508584.45425001776,1248698.1364250618
2050-01-01,275164.48597684636,516569.5134163812,1270386.2097629223
2050-07-01,278740.0938626097,524298.5825934405,1291665.8032262593
