Date,Low,Base,High
2025-01,16689.8940830385,18566.089711891498,17143.4798394645
2025-07,17999.107516359,22473.11247747,23782.3259107905
2026-01,19782.5242404885,27070.822644878997,31060.3155479895
2026-07,22225.702064874,32266.441309395,39039.301354210496
2027-01,25380.184825473,38121.821074167,47544.034287197996
2027-07,29132.576083179,44523.565500088494,56770.3809235905
2028-01,33482.875837992,51657.232396606494,66543.0922211325
2028-07,38451.701624295,59306.3376526995,76954.9470845475
2029-01,43977.200838938996,67532.7338715165,87892.549074729
2029-07,49987.212111583496,76264.25968271699,99345.5894244855
2030-01,56450.809140654,85459.68001753499,111241.9067634765
2030-07,63254.595487044,95026.21597124699,123519.648488553
2031-01,70326.409780413,104829.8535703635,136024.18309184248
2031-07,77614.7081848035,114808.7402117355,148745.2018061535
2032-01,84944.24165796,124828.8619218735,161517.764356422
2032-07,92325.318967074,134941.76253673498,174300.635673882
2033-01,99562.07353550699,144910.3404109155,186980.419319427
2033-07,106644.1965960675,154693.36047564898,199484.9539227165
2034-01,113396.4391065,164177.426291829,211669.91674306948
2034-07,119870.344902762,173341.92032507248,223524.9990132945
2035-01,125880.35617540649,182094.063670656,235029.58319900848
2035-07,131478.01676039098,190413.23879419648,246059.9640939135
2036-01,136663.3266577155,198278.828161311,256698.6118355415
2036-07,141353.815729848,205659.905470425,266790.89491602
2037-01,145518.557675214,212638.94085907048,276460.518541647
2037-07,149270.94893292,219040.68528499198,285635.321342082
2038-01,152549.13689981698,225061.005324828,294346.22961889947
2038-07,155373.73911028798,230617.43084104647,302593.2433720995
2039-01,157765.373098716,235740.888135222,310427.9064376395
2039-07,159816.8177698245,240472.6122761205,317901.762651477
2040-01,161455.911753273,244822.91203093348,324963.2681776545
2040-07,162744.50765221048,248812.404934044,331725.81945527846
2041-01,163703.22300102,252554.4874245585,338106.94634681696
2041-07,164414.52793723348,255925.454296179,344220.0452913765
2042-01,164837.187392085,259069.6282895865,350065.11628895695
2042-07,165063.980270298,261966.391870398,355652.46810675
2043-01,165167.067942213,264646.671340188,361085.1884166705
2043-07,165208.303010979,267079.540397382,366280.8070811865
2044-01,165218.61177817048,269368.08671389497,371218.70656591497
2044-07,165218.61177817048,271481.3839881525,376074.1359131115
2045-01,165218.61177817048,273450.358521729,380764.62498524395
2045-07,165218.61177817048,275233.7752458585,385259.247480738
2046-01,165218.61177817048,276955.339366839,389702.32614027447
2046-07,165218.61177817048,278522.271979947,393959.84699036396
2047-01,165218.61177817048,280027.351989906,398207.059073262
2047-07,165218.61177817048,281419.0355607585,402279.0221139045
2048-01,165218.61177817048,282707.631459696,406381.9114561215
2048-07,165218.61177817048,283934.37475548446,410299.2429888915
2049-01,165218.61177817048,285068.33914654946,414216.5745216615
2049-07,165218.61177817048,286233.229839189,418061.74468409095
2050-01,165218.61177817048,287305.34162710496,421814.135941797
2050-07,165218.61177817048,288336.21834625496,425545.90966511995
