Date,Low,Base,High
2025-01-01,3660.198507250292,5454.6218055892805,10611.569987020426
2025-07-01,3778.881003134404,6272.036347147148,14231.925530366065
2026-01-01,4045.0634699415837,7269.814638194428,18123.769822039674
2026-07-01,4440.166219817767,8445.947054781376,22284.827816664205
2027-01-01,4965.326784672388,9792.395101109025,26701.44924197736
2027-07-01,5617.890923383437,11302.627499340706,31364.533916470937
2028-01-01,6390.654267191175,12977.146655463861,36278.63193089903
2028-07-01,7282.858461489313,14809.923697629254,41420.992831491145
2029-01-01,8286.919960214971,16788.398476151,46796.16670900139
2029-07-01,9399.805344942994,18919.10226886576,52389.744942708436
2030-01-01,10625.306388704825,21186.96289615046,58197.9357903172
2030-07-01,11952.047772406137,23599.516447816644,64219.98090336866
2031-01-01,13380.78785065322,26142.695556216102,70442.23000960052
2031-07-01,14909.630736930354,28817.00262733628,76869.99154822594
2032-01-01,16535.543012812384,31616.408789327947,83477.48167163829
2032-07-01,18246.3910045987,34537.899606266474,90275.3172582638
2033-01-01,20053.170854080483,37581.47507815188,97249.08968738122
2033-07-01,21946.02395137598,40742.613551097245,104399.55730744949
2034-01-01,23924.19194187891,44009.75968739153,111723.68672463261
2034-07-01,25983.503875254686,47390.951982833714,119202.51922745514
2035-01-01,28125.855638019024,50874.63509971279,126848.94673972031
2035-07-01,30340.63026568388,54465.833097903094,134650.83568608394
2036-01-01,32617.969148367534,58130.88477624646,142568.75194667713
2036-07-01,34941.188484731625,61856.72757906953,150573.1199315982
2037-01-01,37303.083906016414,65636.83022853566,158658.63120163404
2037-07-01,39687.729965489845,69450.09167317253,166804.81034839127
2038-01-01,42097.02254966765,73284.95657526916,174982.08178196813
2038-07-01,44504.798424632885,77134.3912510014,183169.97009397123
2039-01-01,46913.71183150754,80969.25615309803,191346.48317908912
2039-07-01,49305.18308243757,84793.57052945849,199496.45406814138
2040-01-01,51675.79958169468,88579.19964478641,207596.37395889856
2040-07-01,54010.015059849946,92324.13387513204,215632.59257909833
2041-01-01,56300.24597084049,96011.79382291,223581.6011265112
2041-07-01,58545.73396006003,99629.6193384344,231438.091161924
2042-01-01,60729.79522617023,103176.6056097304,239169.45370159906
2042-07-01,62850.1547053522,106634.16361526279,246771.8970032413
2043-01-01,64899.228851543085,110000.28373108192,254232.52914304743
2043-07-01,66868.6757640737,113262.90821348928,261539.21654567315
2044-01-01,68762.28721597549,116420.02743853515,268694.23425649555
2044-07-01,70571.72130657927,119464.10531640798,275668.7650340719
2045-01-01,72291.66955364106,122396.6490650701,282471.1507114516
2045-07-01,73922.13195716082,125210.12259470997,289104.4246824705
2046-01-01,75464.24604904799,127900.00425144064,295552.6616294894
2046-07-01,76916.87429739317,130473.8301250737,301822.68668863934
2047-01-01,78280.39587949944,132932.10262159654,307912.2248145432
2047-07-01,79555.18997267002,135268.79286915992,313826.58444641443
2048-01-01,80742.01493151115,137491.4369575754,319559.69879658043
2048-07-01,81845.04170635743,139600.5372928304,325138.11006110715
2049-01-01,82861.23687878369,141604.13237072396,330540.584483142
2049-07-01,83801.59659058113,143498.2029433565,335784.5640772424
2050-01-01,84667.25837365918,145294.80675442654,340875.3572826214
2050-07-01,85455.18880959268,146985.90530813506,345812.20575081994
