Date,Low,Base,High
2025-01-01,3648.4440108528233,5454.6218055892805,13199.054929185344
2025-07-01,3648.4440108528233,6272.036347147148,19397.03688472868
2026-01-01,3648.4440108528233,7269.814638194428,25877.88281548524
2026-07-01,3648.4440108528233,8445.947054781376,32617.325570766498
2027-01-01,3648.4440108528233,9792.395101109025,39613.8484536544
2027-07-01,3648.4440108528233,11302.627499340706,46862.14302493584
2028-01-01,3648.4440108528233,12977.146655463861,54356.142496938686
2028-07-01,3648.4440108528233,14809.923697629254,62084.47164277769
2029-01-01,3648.4440108528233,16788.398476151,70041.82202323973
2029-07-01,3648.4440108528233,18919.10226886576,78219.0934568166
2030-01-01,3649.2023654591108,21181.436430288668,86609.46080737718
2030-07-01,3664.7486348880207,23577.41058436947,95190.93196960994
2031-01-01,3779.6393577406925,26096.474205372022,103952.13171662966
2031-07-01,3986.6701652573884,28728.07676756016,112902.91857840357
2032-01-01,4272.569851828062,31473.22308290877,122000.82504122668
2032-07-01,4633.925821724419,34314.328941857595,131251.9178927712
2033-01-01,5064.292060793007,37240.34141268305,140643.30520923375
2033-07-01,5552.672427242646,40254.27493130975,150162.09506681116
2034-01-01,6101.721162195347,43343.5693480518,159787.8120571099
2034-07-01,6697.4087054347765,46498.678949147936,169515.14774091687
2035-01-01,7340.114234264079,49710.05802083686,179330.45184596977
2035-07-01,8018.8416068920715,52971.677691269346,189217.04070617026
2036-01-01,8727.144809165307,56270.97781075954,199171.12257922324
2036-07-01,9457.061117717758,59605.4463493702,209169.94701135816
2037-01-01,10210.107241762002,62963.02556340291,219200.62207877182
2037-07-01,10971.495266475415,66333.16492712151,229252.53090303793
2038-01-01,11740.087659948567,69712.8500046014,239323.39843877946
2038-07-01,12509.817585331153,73095.04711201847,249390.47423222594
2039-01-01,13271.205610044566,76469.20572363655,259451.48323800022
2039-07-01,14023.11420217938,79824.77531371953,269491.2584869221
2040-01-01,14762.509943310431,83165.27272417942,279490.841267516
2040-07-01,15475.363273221396,86474.11855743088,289460.09010974935
2041-01-01,16165.465964943714,89756.33687334823,299373.97951447446
2041-07-01,16828.6470681428,92994.34346237125,309227.9593909372
2042-01-01,17456.185504846337,96189.1431364748,319021.2713906786
2042-07-01,18051.873048085763,99338.22386572171,328733.4401053052
2043-01-01,18603.955201463617,102429.52790641351,338371.2906709483
2043-07-01,19116.22373801134,105472.09856632404,347927.9979514765
2044-01-01,19582.232643575473,108449.85885385537,357398.25350767677
2044-07-01,20002.361095459168,111371.3496707939,366769.16541574587
2045-01-01,20372.438143327843,114221.49883751657,376043.76706951996
2045-07-01,20693.60131909092,117010.35447377208,385214.47498440865
2046-01-01,20967.36733196098,119730.3804897489,394288.11429654324
2046-07-01,21185.015103965714,122383.58650939679,403259.3765667106
2047-01-01,21352.611471955417,124969.97253271572,412126.74509799265
2047-07-01,21469.777258626957,127478.98803396954,420887.18649655336
2048-01-01,21535.37493207089,129925.20278679392,429537.66736855666
2048-07-01,21558.50474756268,132296.5590474904,438088.04624396976
2049-01-01,21558.50474756268,134601.59771784532,446536.04807741556
2049-07-01,21558.50474756268,136841.82601582108,454882.4312173532
2050-01-01,21558.50474756268,139015.23431746784,463126.43731532356
2050-07-01,21558.50474756268,141118.30578087366,471266.5496744086
