Date,Low,Base,High
2025-01-01,3648.4440108528233,5454.6218055892805,12416.439319480129
2025-07-01,3648.4440108528233,6272.036347147148,17846.21428603957
2026-01-01,3648.4440108528233,7269.814638194428,23539.894516336815
2026-07-01,3648.4440108528233,8445.947054781376,29505.821843421047
2027-01-01,3648.4440108528233,9792.395101109025,35727.3126011939
2027-07-01,3648.4440108528233,11302.627499340706,42197.54165352423
2028-01-01,3649.2023654591108,12977.146655463861,48914.23395503498
2028-07-01,3655.269202309418,14809.923697629254,55866.01427884091
2029-01-01,3749.305173489162,16788.398476151,63043.782443433796
2029-07-01,3958.231867521578,18919.10226886576,70446.78010035465
2030-01-01,4280.9117524972335,21186.96289615046,78061.35697734114
2030-07-01,4701.798558987218,23599.516447816644,85892.82151360641
2031-01-01,5225.821591932405,26142.695556216102,93919.93995229798
2031-07-01,5851.843319423365,28817.00262733628,102146.50403571094
2032-01-01,6566.592535850052,31606.863075566656,110543.69652240266
2032-07-01,7357.556390208708,34502.73118714597,119104.69227624199
2033-01-01,8219.80557755846,37499.08049621243,127820.3911157207
2033-07-01,9151.444211383588,40578.829199193206,136662.7341478552
2034-01-01,10143.372036408635,43738.962860163694,145617.3127519242
2034-07-01,11185.730442751848,46965.414111475686,154674.2683979604
2035-01-01,12270.177529744062,50252.15408127998,163820.70916216064
2035-07-01,13389.508928625535,53581.598560016275,173042.22642380345
2036-01-01,14539.932866364828,56950.73311176002,182316.8280775775
2036-07-01,15705.903073533029,60350.514428737326,191625.55541200723
2037-01-01,16887.798727433285,63756.32461756387,200969.9251240108
2037-07-01,18068.93602672725,67170.67570817682,210312.01979063728
2038-01-01,19253.10674444637,70590.55326465156,219657.14785109987
2038-07-01,20423.6270792523,73985.31052175451,228974.9753670378
2039-01-01,21578.980321932468,77365.49800522185,238263.98564153316
2039-07-01,22713.478812939702,80714.53631746811,247501.4282208154
2040-01-01,23816.126410482833,84020.8701207824,256689.57815026146
2040-07-01,24883.510518833562,87286.00663312695,265803.40993072395
2041-01-01,25908.426769232145,90494.8736748787,274836.85677453066
2041-07-01,26892.01269358802,93646.46643406278,283783.0935455505
2042-01-01,27827.82227774773,96731.74160290536,292631.503365357
2042-07-01,28708.271975648404,99748.18715146922,301374.50274936046
2043-01-01,29536.774383018328,102684.75014803084,309999.19977375714
2043-07-01,30300.816648853754,105548.9666824017,318507.8694839243
2044-01-01,31006.46561000498,108332.79825878284,326902.78692523896
2044-07-01,31652.962911865718,111035.24006519942,335162.7183408487
2045-01-01,32231.966653766813,113654.78488368914,343297.5222607206
2045-07-01,32747.268608739683,116179.87737654088,351311.7487756089
2046-01-01,33195.07700375291,118622.57528745319,359187.19752249715
2046-07-01,33582.5962075662,120981.8738044512,366939.7938190247
2047-01-01,33903.00102872299,123257.27052154744,374555.88739292923
2047-07-01,34161.59994946729,125442.23416090528,382052.92025876814
2048-01-01,34357.25543788967,127547.3152482608,389410.417008148
2048-07-01,34494.13844432469,129575.52821953868,396657.19488251134
2049-01-01,34568.45719574094,131516.32254900274,403785.6703972682
2049-07-01,34598.41220268933,133382.76079232633,410793.5685070414
2050-01-01,34598.41220268933,135179.8670093838,417683.922605667
2050-07-01,34598.41220268933,136897.59308042642,424474.9330561613
