Date,Low,Base,High
2025-01-01,3650.3398973685444,5454.6218055892805,10874.716902299213
2025-07-01,3664.3694575848763,6272.036347147148,14749.877527874456
2026-01-01,3794.4272725633136,7269.814638194428,18901.076992531773
2026-07-01,4055.6804344296193,8445.947054781376,23316.181720926892
2027-01-01,4451.541538912091,9792.395101109025,27992.15831922375
2027-07-01,4974.427039947847,11302.627499340706,32919.90660591415
2028-01-01,5612.961618442564,12977.146655463861,38087.29300565382
2028-07-01,6373.212111246545,14805.90444972977,43482.18394309849
2029-01-01,7237.357185112019,16776.843138439977,49100.02932749407
2029-07-01,8208.80943576728,18881.92422579552,54922.628795824145
2030-01-01,9275.814366814864,21122.152523771256,60938.607121203495
2030-07-01,10434.580205223323,23479.441416819514,67147.96430363206
2031-01-01,11682.073532567514,25954.795716915156,73521.12475320826
2031-07-01,13003.506434024812,28532.13843246024,80055.055076096
2032-01-01,14403.049859929795,31208.45512753016,86735.34665157396
2032-07-01,15866.67425006614,33967.668810526964,93550.62425275685
2033-01-01,17389.829476796112,36809.27707546323,100476.6207289562
2033-07-01,18966.827880572553,39724.73902055254,107515.61112554905
2034-01-01,20587.431674210566,42691.44637636028,114638.01985263372
2034-07-01,22245.953198162988,45716.43282671057,121843.84691021022
2035-01-01,23941.2549205204,48781.10935006827,129115.65028372119
2035-07-01,25656.273862641305,51879.9494805716,136435.9879586092
2036-01-01,27390.25166991941,55001.90028649698,143793.48470798906
2036-07-01,29140.53410123271,58135.40643013337,151159.3232904181
2037-01-01,30890.437355242877,61281.472723455656,158551.7040689127
2037-07-01,32642.994850375046,64426.53420480308,165936.50136281716
2038-01-01,34385.31455832232,67556.52350652743,173309.16508137732
2038-07-01,36117.775656387865,70672.44544060358,180653.7699069539
2039-01-01,37830.14035738675,73764.75429327023,187966.52409725176
2039-07-01,39516.341824468705,76831.44044057769,195229.22728925452
2040-01-01,41181.68853987772,79851.90523704105,202435.05434683102
2040-07-01,42809.117524972324,82833.68477247187,209577.93848230914
2041-01-01,44401.66219817768,85767.73573909629,216649.53786263973
2041-07-01,45953.25572264346,88644.01001716561,223637.71891247842
2042-01-01,47462.00221185395,91467.02926056676,230538.68988953021
2042-07-01,48926.764133899735,94230.26219146304,237346.38400612297
2043-01-01,50340.337120021046,96928.18234399271,244062.31795917472
2043-07-01,51705.375411339926,99557.7752822311,250678.90826409523
2044-01-01,53016.949702915466,102123.56266006517,257182.50464862236
2044-07-01,54279.230945082265,104614.4915457713,263586.75738501817
2045-01-01,55485.014769080604,107033.07396928672,269884.8413371517
2045-07-01,56634.30117491048,109384.33399048576,276073.72311118693
2046-01-01,57733.53617672531,111658.72589560712,282152.6443586646
2046-07-01,58773.9986965528,113860.77133853774,288120.0883826669
2047-01-01,59760.99721663698,115998.00640908918,293985.1553647019
2047-07-01,60699.08186461555,118055.35892763833,299734.19503250736
2048-01-01,61582.18580363823,120053.92994565748,305390.7161883128
2048-07-01,62412.584097523875,121976.13525358644,310928.9349845116
2049-01-01,63190.27674627249,123832.52537716132,316379.1853594645
2049-07-01,63925.12235976581,125621.59309841979,321720.991904778
2050-01-01,64606.124796212665,127348.36247723625,326970.27993809147
2050-07-01,65244.280197404245,129019.8671974348,332127.0494594049
