Date,Low,Base,High
2025-01-01,3650.3398973685444,5454.6218055892805,10874.716902299213
2025-07-01,3664.3694575848763,6272.036347147148,14752.15257325151
2026-01-01,3794.4272725633136,7269.814638194428,18904.11038636784
2026-07-01,4056.0596117327627,8445.947054781376,23317.698417844924
2027-01-01,4452.679070821524,9792.395101109025,27993.67501614178
2027-07-01,4974.427039947847,11302.627499340706,32921.42330283218
2028-01-01,5611.444909229987,12975.137031514116,38087.29300565382
2028-07-01,6366.007742486808,14797.363547943363,43477.63385234439
2029-01-01,7230.152816352279,16762.273364804343,49084.86235831374
2029-07-01,8196.675762066669,18868.86167012219,54904.42843280775
2030-01-01,9260.647274689098,21100.549066311523,60925.7151974002
2030-07-01,10417.896403884984,23460.349989296956,67122.93880448453
2031-01-01,11664.631376622887,25932.187447480548,73498.37429943777
2031-07-01,12990.993583021054,28511.037380987942,80035.33801616156
2032-01-01,14390.537008926038,31190.368511982473,86719.42133393459
2032-07-01,15862.882477034698,33962.142344665175,93550.62425275685
2033-01-01,17394.37960443384,36816.81316527476,100497.85448580868
2033-07-01,18985.40756842661,39749.35691393688,107561.11203309006
2034-01-01,20623.8326953124,42740.17975714154,114722.95488004359
2034-07-01,22305.86321205976,45794.80816075053,121972.76614824307
2035-01-01,24028.844877546693,48899.67716310309,129300.68730772127
2035-07-01,25780.264840769425,52040.21699056359,136688.51799546176
2036-01-01,27560.881456334268,55221.95410899381,144130.19142379248
2036-07-01,29354.769277509145,58425.7970908712,151607.50722969696
2037-01-01,31166.478431931806,61649.23390625859,159114.3986255031
2037-07-01,32986.52948702363,64879.704405470075,166641.00708124365
2038-01-01,34805.06383290288,68111.68212264386,174161.5487493121
2038-07-01,36620.564760356974,71339.13818593073,181680.57372046247
2039-01-01,38426.58625523247,74556.54612946889,189180.63998013746
2039-07-01,40220.47407640735,77763.4035472709,196657.19743758292
2040-01-01,41999.57398275961,80935.59495193983,204089.77068440543
2040-07-01,43752.13147789178,84084.67568118674,211479.876417523
2041-01-01,45478.146561803864,87193.06152545135,218814.62271313235
2041-07-01,47174.20663876756,90261.2548907211,226095.52626815147
2042-01-01,48836.89911305457,93285.73893508395,233302.111674187
2042-07-01,50463.19056623975,96261.48959866553,240443.4791127471
2043-01-01,52045.11827495706,99190.51650541561,247497.6364785203
2043-07-01,53590.265785269396,102057.74747571109,254472.1672560967
2044-01-01,55091.807905720154,104869.21138140121,261355.69621859113
2044-07-01,56547.8487497936,107621.89378656136,268152.0151082987
2045-01-01,57954.21736715519,110306.24897743027,274844.44025912083
2045-07-01,59311.29293510802,112931.82266776916,281455.72212482826
2046-01-01,60624.763113199304,115490.57636177912,287955.5267670602
2046-07-01,61883.252582334666,117986.0269013722,294366.6046395873
2047-01-01,63097.75748430531,120408.62857278709,300674.547121688
2047-07-01,64258.040031926364,122770.43911972226,306879.35421336256
2048-01-01,65369.02953013867,125069.9513242154,312990.126096119
2048-07-01,66432.62186545794,127299.62909645503,318997.7625884491
2049-01-01,67445.02526485277,129468.51574421486,324911.3638718612
2049-07-01,68410.41067865773,131568.0703657086,330730.9299463552
2050-01-01,69330.67399338853,133608.84348667238,336448.87732734095
2050-07-01,70202.4026133169,135592.84473105593,342074.3061963267
