Date,Low,Base,High
2025-01-01,3650.3398973685444,5454.6218055892805,10876.23359921725
2025-07-01,3664.3694575848763,6272.036347147148,14752.910921710523
2026-01-01,3793.6689179570253,7269.814638194428,18905.627083285875
2026-07-01,4055.6804344296193,8445.947054781376,23319.973463221977
2027-01-01,4452.29989351838,9792.395101109025,27998.9834553549
2027-07-01,4973.289508038415,11302.627499340706,32925.21504512726
2028-01-01,5612.582441139419,12977.146655463861,38098.66823253907
2028-07-01,6374.728820459121,14809.923697629254,43503.41769995096
2029-01-01,7247.2157949937655,16788.398476151,49131.12161431375
2029-07-01,8233.455960471649,18919.10226886576,54989.36346021762
2030-01-01,9323.211529707882,21186.96289615046,61060.70122310517
2030-07-01,10521.032630340187,23599.516447816644,67344.3765545174
2031-01-01,11822.74831203399,26142.695556216102,73823.70578835592
2031-07-01,13218.499964907533,28817.00262733628,80504.75571229288
2032-01-01,14711.321007385974,31616.408789327947,87375.39275098403
2032-07-01,16296.661311831584,34537.899606266474,94430.30846521622
2033-01-01,17968.074864090908,37581.47507815188,101667.22780961242
2033-07-01,19735.420274045704,40742.613551097245,109077.80895112341
2034-01-01,21564.95076171613,43996.697131718196,116630.20125447055
2034-07-01,23460.837277436785,47328.65364039169,124310.7544473915
2035-01-01,25410.946147507046,50732.454205268485,132090.65128844362
2035-07-01,27401.626989013734,54194.03145870039,139963.0666414958
2036-01-01,29427.950497015965,57706.85412285074,147898.42491664639
2036-07-01,31477.40382050999,61241.2802444608,155883.07584163302
2037-01-01,33540.50752691721,64803.84110136728,163902.61079573442
2037-07-01,35611.95313399359,68362.88511636171,171925.9374921309
2038-01-01,37675.0568404008,71923.93875530588,179931.82217397002
2038-07-01,39726.40605041055,75464.39374876517,187924.81493200586
2039-01-01,41750.07531729077,78968.67551112911,195860.93155561542
2039-07-01,43745.68546373834,82436.28163641023,203733.34690866756
2040-01-01,45701.10281605262,85850.63272702318,211532.96080965418
2040-07-01,47608.74382817073,89198.66622729463,219232.47271405053
2041-01-01,49463.300017848676,92482.39176117428,226831.8826218567
2041-07-01,51262.11714396444,95682.71790113962,234305.4066854661
2042-01-01,52992.68235551425,98799.64464719065,241650.01151104266
2042-07-01,54648.9288156478,101824.1286915535,248857.3552655372
2043-01-01,56236.54418391229,104751.14597435381,255919.0961159005
2043-07-01,57748.32409154792,107570.64837584292,262832.20066829654
2044-01-01,59182.37265203903,110295.19604570665,269574.6768174139
2044-07-01,60533.00220583842,112905.6975564225,276166.2416231869
2045-01-01,61803.24617137125,115416.22027563865,282593.2448133533
2045-07-01,62990.82948481868,117810.68721175713,288852.65299407695
2046-01-01,64097.648032696394,120100.65370248901,294956.59974070225
2046-07-01,65124.08099230755,122283.60771789709,300892.1931294258
2047-01-01,66073.92013668359,124364.57331785573,306674.600129428
2047-07-01,66942.99451548995,126340.53606644027,312309.129179922
2048-01-01,67737.3709655769,128218.02724148745,317776.8215694322
2048-07-01,68462.35796918847,129999.05646694696,323115.59472090966
2049-01-01,69114.92210789953,131688.6478026932,328302.6981805838
2049-07-01,69702.64692777293,133285.79643675126,333363.157447602
2050-01-01,70220.98230117095,134802.5601128196,338294.69747658755
2050-07-01,70684.71614291622,136239.44123688567,343101.86835829436
