Date,Low,Base,High
2025-01,10948.2505557978,11520.1740922947,19935.6204150348
2025-07,10948.2505557978,11928.6909040782,29004.6936366285
2026-01,10948.2505557978,12745.7245276452,38727.3937570758
2026-07,10948.2505557978,13562.7581512122,50247.5678493705
2027-01,10948.2505557978,14298.0884124225,60051.9713321745
2027-07,10948.2505557978,15441.9354854163,69692.9680902651
2028-01,10948.2505557978,16585.7825584101,80886.32873313299
2028-07,10948.2505557978,17729.6296314039,91426.0624771473
2029-01,10948.2505557978,19118.5867914678,101638.9827717348
2029-07,10948.2505557978,20670.9506762451,113404.26695109959
2030-01,10948.2505557978,22059.907836309,123453.7805209737
2030-07,10948.2505557978,23857.3818081564,134565.4378014849
2031-01,10948.2505557978,25736.5591423605,146330.7219808497
2031-07,10948.2505557978,27860.8465636347,157360.67589900419
2032-01,10948.2505557978,30475.3541590491,168554.0365418721
2032-07,11029.9539181545,32517.9382179666,181054.6509824472
2033-01,11111.6572805112,35377.5559004511,192819.935161812
2033-07,11275.0640052246,37910.3601335088,204176.70252939328
2034-01,11438.470729937999,41015.0879030634,217739.4606806055
2034-07,11683.5808170081,44201.5190349747,229749.85494704038
2035-01,11928.6909040782,47796.4669786695,242087.06266290208
2035-07,12337.2077158617,51636.5250094344,256140.0409882545
2036-01,12990.834614715299,55721.6931272694,269294.2823276832
2036-07,13726.1648759256,60460.488143958,282775.33711653866
2037-01,14461.4951371359,65117.579798289895,297972.1625148849
2037-07,15523.638847773,70183.1882644053,312025.1408402373
2038-01,16667.485920766798,75820.7202670176,326323.2292526598
2038-07,18056.4430808307,81703.3623567,342500.49499928637
2039-01,19690.5103279647,88076.2246205226,357860.727122346
2039-07,21487.9842998121,95266.1205079122,375018.433217253
2040-01,23530.5683587296,102210.9063082317,391113.9956015229
2040-07,25818.2625047172,110462.94590625839,407863.1848846464
2041-01,28432.770100131598,118714.9855042851,426573.2548643307
2041-07,31292.3877826161,127620.65200116539,444547.9945828047
2042-01,34560.5222768841,137343.3521216127,462849.5477507055
2042-07,38073.766858222196,147147.75560441668,483357.0917022372
2043-01,42240.6383384139,158259.4128849279,503211.00875491527
2043-07,46734.3232680324,169616.1802525092,524535.5863300139
2044-01,51799.9317341478,181626.5745189441,545533.3504556859
2044-07,57355.7603744034,194290.5956842326,567103.0381178547
2045-01,63565.2159135126,208915.4975460819,590470.1997518709
2045-07,70101.4849020486,222641.6624220075,613347.1412117468
2046-01,77291.3807894382,237266.5642838568,638184.9633681837
2046-07,84889.79348861129,252381.68631984628,662124.0485386968
2047-01,93060.1297242813,268313.8419794028,686961.8706951336
2047-07,101638.9827717348,284409.4043636727,713352.0567363477
2048-01,111034.8694427553,301076.8902844395,739170.3192410648
2048-07,120512.4594761325,318479.7064664166,766704.3523552727
2049-01,130398.5663212932,337108.0730837442,793257.9451212003
2049-07,140774.8933405941,355327.9228892883,820955.3849601216
2050-01,151314.6270846084,373792.8827819025,849714.96850968
2050-07,162262.8776404062,394137.0200087208,877330.7049862446
