Date,Low,Base,High
2025-01,111.0,113.0,219.0
2025-07,111.0,118.0,378.0
2026-01,111.0,132.0,505.0
2026-07,111.0,145.0,657.0
2027-01,111.0,166.0,816.0
2027-07,111.0,202.0,950.0
2028-01,111.0,223.0,1111.0
2028-07,111.0,244.0,1269.0
2029-01,111.0,291.0,1433.0
2029-07,111.0,320.0,1576.0
2030-01,111.0,366.0,1743.0
2030-07,112.0,397.0,1910.0
2031-01,113.0,449.0,2086.0
2031-07,114.0,487.0,2280.0
2032-01,115.0,544.0,2455.0
2032-07,116.0,605.0,2633.0
2033-01,117.0,669.0,2811.0
2033-07,120.0,735.0,3000.0
2034-01,123.0,804.0,3205.0
2034-07,126.0,875.0,3393.0
2035-01,130.0,946.0,3601.0
2035-07,133.0,1023.0,3797.0
2036-01,138.0,1097.0,4010.0
2036-07,144.0,1179.0,4230.0
2037-01,148.0,1259.0,4428.0
2037-07,156.0,1362.0,4651.0
2038-01,161.0,1449.0,4874.0
2038-07,168.0,1531.0,5099.0
2039-01,173.0,1643.0,5305.0
2039-07,181.0,1728.0,5530.0
2040-01,188.0,1838.0,5756.0
2040-07,194.0,1931.0,5986.0
2041-01,202.0,2033.0,6215.0
2041-07,209.0,2129.0,6439.0
2042-01,215.0,2236.0,6666.0
2042-07,222.0,2324.0,6897.0
2043-01,228.0,2436.0,7121.0
2043-07,233.0,2522.0,7344.0
2044-01,239.0,2608.0,7554.0
2044-07,245.0,2710.0,7774.0
2045-01,249.0,2799.0,7995.0
2045-07,253.0,2895.0,8215.0
2046-01,257.0,2980.0,8433.0
2046-07,261.0,3056.0,8650.0
2047-01,264.0,3149.0,8845.0
2047-07,266.0,3229.0,9056.0
2048-01,269.0,3298.0,9249.0
2048-07,270.0,3365.0,9448.0
2049-01,271.0,3439.0,9661.0
2049-07,272.0,3501.0,9842.0
2050-01,273.0,3566.0,10045.0
2050-07,273.0,3629.0,10223.0
