Date,Low,Base,High
2025-01-01,9202.0,10362.0,13434.0
2025-07-01,9430.0,11914.0,18057.0
2026-01-01,10015.0,13810.0,23024.0
2026-07-01,10944.0,16044.0,28334.0
2027-01-01,12184.0,18602.0,33962.0
2027-07-01,13758.0,21471.0,39902.0
2028-01-01,15617.0,24648.0,46153.0
2028-07-01,17765.0,28108.0,52681.0
2029-01-01,20192.0,31839.0,59486.0
2029-07-01,22873.0,35838.0,66554.0
2030-01-01,25800.0,40075.0,73858.0
2030-07-01,28957.0,44540.0,81399.0
2031-01-01,32338.0,49230.0,89153.0
2031-07-01,35905.0,54109.0,97112.0
2032-01-01,39666.0,59179.0,105248.0
2032-07-01,43587.0,64415.0,113562.0
2033-01-01,47671.0,69801.0,122020.0
2033-07-01,51882.0,75323.0,130614.0
2034-01-01,56222.0,80968.0,139327.0
2034-07-01,60653.0,86711.0,148137.0
2035-01-01,65169.0,92543.0,157042.0
2035-07-01,69761.0,98446.0,166013.0
2036-01-01,74403.0,104393.0,175042.0
2036-07-01,79089.0,110381.0,184103.0
2037-01-01,83789.0,116401.0,193179.0
2037-07-01,88495.0,122408.0,202271.0
2038-01-01,93198.0,128422.0,211350.0
2038-07-01,97876.0,134401.0,220405.0
2039-01-01,102514.0,140357.0,229431.0
2039-07-01,107109.0,146264.0,238404.0
2040-01-01,111649.0,152112.0,247323.0
2040-07-01,116111.0,157878.0,256175.0
2041-01-01,120500.0,163576.0,264928.0
2041-07-01,124785.0,169180.0,273615.0
2042-01-01,128983.0,174686.0,282192.0
2042-07-01,133079.0,180085.0,290663.0
2043-01-01,137062.0,185377.0,299025.0
2043-07-01,140931.0,190558.0,307268.0
2044-01-01,144672.0,195609.0,315403.0
2044-07-01,148298.0,200540.0,323406.0
2045-01-01,151788.0,205337.0,331281.0
2045-07-01,155150.0,210015.0,339024.0
2046-01-01,158382.0,214555.0,346635.0
2046-07-01,161490.0,218972.0,354124.0
2047-01-01,164468.0,223257.0,361471.0
2047-07-01,167306.0,227403.0,368696.0
2048-01-01,170027.0,231430.0,375792.0
2048-07-01,172612.0,235334.0,382767.0
2049-01-01,175069.0,239111.0,389611.0
2049-07-01,177418.0,242759.0,396331.0
2050-01-01,179644.0,246293.0,402945.0
2050-07-01,181745.0,249708.0,409423.0
