Date,Low,Base,High
2025-01-01,9183.0,10362.0,16618.0
2025-07-01,9183.0,11914.0,24430.0
2026-01-01,9183.0,13810.0,32594.0
2026-07-01,9183.0,16044.0,41091.0
2027-01-01,9183.0,18602.0,49904.0
2027-07-01,9183.0,21471.0,59046.0
2028-01-01,9183.0,24651.0,68484.0
2028-07-01,9183.0,28133.0,78219.0
2029-01-01,9183.0,31891.0,88233.0
2029-07-01,9183.0,35939.0,98540.0
2030-01-01,9185.0,40247.0,109114.0
2030-07-01,9239.0,44830.0,119956.0
2031-01-01,9575.0,49661.0,131051.0
2031-07-01,10168.0,54741.0,142392.0
2032-01-01,10989.0,60059.0,153965.0
2032-07-01,12046.0,65608.0,165784.0
2033-01-01,13329.0,71390.0,177823.0
2033-07-01,14835.0,77395.0,190083.0
2034-01-01,16546.0,83601.0,202556.0
2034-07-01,18471.0,90024.0,215236.0
2035-01-01,20604.0,96642.0,228120.0
2035-07-01,22891.0,103432.0,241168.0
2036-01-01,25324.0,110357.0,254359.0
2036-07-01,27884.0,117410.0,267665.0
2037-01-01,30547.0,124571.0,281092.0
2037-07-01,33284.0,131814.0,294588.0
2038-01-01,36093.0,139112.0,308154.0
2038-07-01,38944.0,146456.0,321749.0
2039-01-01,41808.0,153821.0,335385.0
2039-07-01,44690.0,161191.0,349013.0
2040-01-01,47535.0,168543.0,362621.0
2040-07-01,50357.0,175853.0,376189.0
2041-01-01,53114.0,183100.0,389707.0
2041-07-01,55798.0,190291.0,403145.0
2042-01-01,58397.0,197388.0,416503.0
2042-07-01,60891.0,204369.0,429755.0
2043-01-01,63271.0,211242.0,442886.0
2043-07-01,65515.0,217985.0,455886.0
2044-01-01,67618.0,224587.0,468753.0
2044-07-01,69571.0,231030.0,481456.0
2045-01-01,71369.0,237321.0,494011.0
2045-07-01,72990.0,243444.0,506394.0
2046-01-01,74445.0,249392.0,518594.0
2046-07-01,75718.0,255167.0,530629.0
2047-01-01,76812.0,260754.0,542480.0
2047-07-01,77723.0,266158.0,554151.0
2048-01-01,78459.0,271384.0,565636.0
2048-07-01,79001.0,276423.0,576934.0
2049-01-01,79377.0,281291.0,588058.0
2049-07-01,79569.0,285973.0,599005.0
2050-01-01,79619.0,290473.0,609771.0
2050-07-01,79619.0,294811.0,620361.0
