Date,Low,Base,High
2025-01-01,9203.0,10362.0,13434.0
2025-07-01,9431.0,11914.0,18059.0
2026-01-01,10015.0,13810.0,23037.0
2026-07-01,10944.0,16044.0,28341.0
2027-01-01,12183.0,18602.0,33969.0
2027-07-01,13758.0,21471.0,39918.0
2028-01-01,15624.0,24651.0,46170.0
2028-07-01,17784.0,28133.0,52718.0
2029-01-01,20242.0,31891.0,59548.0
2029-07-01,22976.0,35939.0,66671.0
2030-01-01,25982.0,40247.0,74058.0
2030-07-01,29248.0,44830.0,81704.0
2031-01-01,32768.0,49661.0,89614.0
2031-07-01,36534.0,54741.0,97758.0
2032-01-01,40554.0,60059.0,106160.0
2032-07-01,44797.0,65608.0,114782.0
2033-01-01,49258.0,71390.0,123634.0
2033-07-01,53961.0,77395.0,132709.0
2034-01-01,58856.0,83601.0,141998.0
2034-07-01,63933.0,89995.0,151452.0
2035-01-01,69172.0,96532.0,161072.0
2035-07-01,74535.0,103211.0,170824.0
2036-01-01,80011.0,109991.0,180675.0
2036-07-01,85580.0,116870.0,190624.0
2037-01-01,91194.0,123809.0,200635.0
2037-07-01,96876.0,130780.0,210693.0
2038-01-01,102559.0,137786.0,220755.0
2038-07-01,108244.0,144778.0,230834.0
2039-01-01,113911.0,151757.0,240881.0
2039-07-01,119533.0,158688.0,250879.0
2040-01-01,125092.0,165550.0,260827.0
2040-07-01,130566.0,172341.0,270678.0
2041-01-01,135945.0,179023.0,280444.0
2041-07-01,141205.0,185584.0,290078.0
2042-01-01,146329.0,192026.0,299593.0
2042-07-01,151316.0,198321.0,308957.0
2043-01-01,156134.0,204458.0,318171.0
2043-07-01,160805.0,210420.0,327205.0
2044-01-01,165289.0,216221.0,336083.0
2044-07-01,169593.0,221837.0,344765.0
2045-01-01,173715.0,227268.0,353266.0
2045-07-01,177635.0,232504.0,361575.0
2046-01-01,181369.0,237548.0,369702.0
2046-07-01,184924.0,242399.0,377625.0
2047-01-01,188266.0,247064.0,385357.0
2047-07-01,191425.0,251528.0,392890.0
2048-01-01,194394.0,255803.0,400256.0
2048-07-01,197180.0,259901.0,407418.0
2049-01-01,199794.0,263819.0,414411.0
2049-07-01,202221.0,267558.0,421224.0
2050-01-01,204479.0,271129.0,427863.0
2050-07-01,206586.0,274532.0,434348.0
