Date,Low,Base,High
2025-01-01,9184.0,10362.0,13887.0
2025-07-01,9193.0,11914.0,18981.0
2026-01-01,9296.0,13810.0,24405.0
2026-07-01,9760.0,16042.0,30173.0
2027-01-01,10537.0,18592.0,36251.0
2027-07-01,11633.0,21454.0,42640.0
2028-01-01,13018.0,24601.0,49329.0
2028-07-01,14677.0,28039.0,56292.0
2029-01-01,16609.0,31739.0,63528.0
2029-07-01,18798.0,35698.0,71020.0
2030-01-01,21220.0,39901.0,78743.0
2030-07-01,23879.0,44319.0,86693.0
2031-01-01,26738.0,48947.0,94859.0
2031-07-01,29798.0,53778.0,103220.0
2032-01-01,33038.0,58785.0,111761.0
2032-07-01,36448.0,63962.0,120464.0
2033-01-01,39996.0,69284.0,129329.0
2033-07-01,43678.0,74745.0,138316.0
2034-01-01,47487.0,80316.0,147411.0
2034-07-01,51393.0,85985.0,156624.0
2035-01-01,55384.0,91747.0,165910.0
2035-07-01,59444.0,97581.0,175280.0
2036-01-01,63555.0,103465.0,184693.0
2036-07-01,67715.0,109392.0,194151.0
2037-01-01,71894.0,115337.0,203631.0
2037-07-01,76082.0,121296.0,213120.0
2038-01-01,80266.0,127248.0,222605.0
2038-07-01,84430.0,133188.0,232070.0
2039-01-01,88566.0,139095.0,241515.0
2039-07-01,92670.0,144965.0,250909.0
2040-01-01,96717.0,150779.0,260256.0
2040-07-01,100692.0,156530.0,269539.0
2041-01-01,104604.0,162203.0,278747.0
2041-07-01,108431.0,167798.0,287876.0
2042-01-01,112171.0,173304.0,296920.0
2042-07-01,115807.0,178722.0,305856.0
2043-01-01,119346.0,184026.0,314694.0
2043-07-01,122779.0,189229.0,323432.0
2044-01-01,126101.0,194314.0,332052.0
2044-07-01,129302.0,199294.0,340553.0
2045-01-01,132391.0,204141.0,348943.0
2045-07-01,135349.0,208873.0,357204.0
2046-01-01,138197.0,213490.0,365345.0
2046-07-01,140907.0,217977.0,373371.0
2047-01-01,143501.0,222342.0,381267.0
2047-07-01,145977.0,226580.0,389032.0
2048-01-01,148323.0,230704.0,396681.0
2048-07-01,150547.0,234695.0,404213.0
2049-01-01,152660.0,238574.0,411619.0
2049-07-01,154651.0,242328.0,418914.0
2050-01-01,156527.0,245980.0,426091.0
2050-07-01,158286.0,249515.0,433160.0
