Date,Low,Base,High
2025-01-01,9213.0,10362.0,13348.0
2025-07-01,9514.0,11914.0,17899.0
2026-01-01,10186.0,13810.0,22793.0
2026-07-01,11180.0,16041.0,28010.0
2027-01-01,12507.0,18591.0,33564.0
2027-07-01,14127.0,21452.0,39407.0
2028-01-01,16045.0,24600.0,45561.0
2028-07-01,18250.0,28036.0,51978.0
2029-01-01,20712.0,31731.0,58674.0
2029-07-01,23433.0,35684.0,65616.0
2030-01-01,26391.0,39873.0,72802.0
2030-07-01,29567.0,44283.0,80213.0
2031-01-01,32956.0,48902.0,87820.0
2031-07-01,36542.0,53719.0,95628.0
2032-01-01,40298.0,58711.0,103612.0
2032-07-01,44216.0,63860.0,111756.0
2033-01-01,48288.0,69159.0,120050.0
2033-07-01,52467.0,74584.0,128461.0
2034-01-01,56776.0,80112.0,136987.0
2034-07-01,61173.0,85736.0,145610.0
2035-01-01,65650.0,91457.0,154315.0
2035-07-01,70189.0,97224.0,163082.0
2036-01-01,74771.0,103042.0,171892.0
2036-07-01,79395.0,108889.0,180737.0
2037-01-01,84026.0,114756.0,189593.0
2037-07-01,88659.0,120617.0,198451.0
2038-01-01,93283.0,126474.0,207305.0
2038-07-01,97879.0,132301.0,216118.0
2039-01-01,102440.0,138099.0,224904.0
2039-07-01,106948.0,143832.0,233644.0
2040-01-01,111395.0,149515.0,242317.0
2040-07-01,115767.0,155121.0,250913.0
2041-01-01,120061.0,160640.0,259430.0
2041-07-01,124262.0,166074.0,267851.0
2042-01-01,128364.0,171414.0,276190.0
2042-07-01,132364.0,176649.0,284413.0
2043-01-01,136266.0,181770.0,292531.0
2043-07-01,140034.0,186784.0,300533.0
2044-01-01,143697.0,191673.0,308423.0
2044-07-01,147233.0,196433.0,316186.0
2045-01-01,150641.0,201078.0,323821.0
2045-07-01,153927.0,205599.0,331331.0
2046-01-01,157092.0,209988.0,338708.0
2046-07-01,160122.0,214257.0,345978.0
2047-01-01,163023.0,218394.0,353104.0
2047-07-01,165805.0,222409.0,360106.0
2048-01-01,168466.0,226294.0,366992.0
2048-07-01,170999.0,230058.0,373751.0
2049-01-01,173417.0,233706.0,380395.0
2049-07-01,175709.0,237240.0,386919.0
2050-01-01,177893.0,240646.0,393323.0
2050-07-01,179964.0,243952.0,399619.0
