Date,Low,Base,High
2025-01-01,9213.0,10362.0,13349.0
2025-07-01,9514.0,11914.0,17899.0
2026-01-01,10186.0,13810.0,22794.0
2026-07-01,11185.0,16044.0,28025.0
2027-01-01,12519.0,18602.0,33573.0
2027-07-01,14151.0,21471.0,39443.0
2028-01-01,16098.0,24651.0,45617.0
2028-07-01,18340.0,28133.0,52083.0
2029-01-01,20871.0,31891.0,58843.0
2029-07-01,23685.0,35939.0,65878.0
2030-01-01,26765.0,40247.0,73180.0
2030-07-01,30103.0,44814.0,80742.0
2031-01-01,33664.0,49609.0,88531.0
2031-07-01,37437.0,54617.0,96540.0
2032-01-01,41420.0,59835.0,104743.0
2032-07-01,45589.0,65231.0,113127.0
2033-01-01,49906.0,70785.0,121689.0
2033-07-01,54380.0,76492.0,130389.0
2034-01-01,58981.0,82322.0,139217.0
2034-07-01,63696.0,88273.0,148155.0
2035-01-01,68498.0,94300.0,157182.0
2035-07-01,73379.0,100407.0,166280.0
2036-01-01,78301.0,106577.0,175431.0
2036-07-01,83273.0,112771.0,184629.0
2037-01-01,88251.0,118981.0,193832.0
2037-07-01,93232.0,125195.0,203038.0
2038-01-01,98201.0,131388.0,212233.0
2038-07-01,103130.0,137554.0,221396.0
2039-01-01,108012.0,143669.0,230496.0
2039-07-01,112830.0,149722.0,239542.0
2040-01-01,117575.0,155699.0,248514.0
2040-07-01,122229.0,161590.0,257392.0
2041-01-01,126787.0,167371.0,266186.0
2041-07-01,131230.0,173050.0,274853.0
2042-01-01,135549.0,178605.0,283394.0
2042-07-01,139744.0,184040.0,291827.0
2043-01-01,143811.0,189332.0,300109.0
2043-07-01,147730.0,194484.0,308260.0
2044-01-01,151509.0,199492.0,316265.0
2044-07-01,155142.0,204358.0,324125.0
2045-01-01,158624.0,209064.0,331831.0
2045-07-01,161954.0,213635.0,339385.0
2046-01-01,165133.0,218041.0,346785.0
2046-07-01,168165.0,222304.0,354040.0
2047-01-01,171039.0,226404.0,361142.0
2047-07-01,173770.0,230375.0,368098.0
2048-01-01,176357.0,234198.0,374910.0
2048-07-01,178797.0,237860.0,381580.0
2049-01-01,181092.0,241407.0,388104.0
2049-07-01,183266.0,244799.0,394497.0
2050-01-01,185302.0,248071.0,400769.0
2050-07-01,187215.0,251211.0,406901.0
