Date,Low,Base,High
2025-01-01,9641.028714442937,14397.4018649415,28353.382068712286
2025-07-01,9782.14623221896,16554.95669908167,38249.54309573054
2026-01-01,10307.58379840629,19188.579256305013,48862.295070902626
2026-07-01,11193.321409979217,22292.965160866865,60175.6247886832
2027-01-01,12402.328228939776,25846.896909788597,72171.51739283376
2027-07-01,13957.623424854268,29833.135281900057,84821.94977364999
2028-01-01,15823.176993184137,34253.00637113742,98116.913677666
2028-07-01,18004.993934685812,39090.5970502667,112046.40085141601
2029-01-01,20493.06591476524,44312.754970883776,126556.36672618448
2029-07-01,23263.37293039672,49936.719354158806,141688.84596652794
2030-01-01,26323.921649255484,55922.70738200681,157349.76098986747
2030-07-01,29654.695402153444,62290.61046347031,173577.14315937334
2031-01-01,33264.70169022525,69003.29796833664,190354.9792695002
2031-07-01,37122.91467622935,76062.095990542,207631.2264022256
2032-01-01,41239.3426947598,83451.09140285243,225431.90601656082
2032-07-01,45602.97657776314,91162.32764165086,243706.9768451767
2033-01-01,50196.8021564295,99195.80470693737,262470.45044292527
2033-07-01,55027.82526497472,107539.58775328645,281674.28719317063
2034-01-01,60083.03506842653,116163.17662016631,301342.50690423074
2034-07-01,65349.42073181267,125087.78881055556,321423.0666580834
2035-01-01,70830.98558897077,134282.92416392246,341937.9846123532
2035-07-01,76507.71297071273,143761.8436196286,362861.2393080291
2036-01-01,82388.61037817318,153484.7643595891,384184.8241423385
2036-07-01,88412.6269703285,163410.57747178283,405802.65162854345
2037-01-01,94551.7394103153,173482.2609169547,427632.65408822405
2037-07-01,100778.92519472973,183671.9667224452,449656.81666514184
2038-01-01,107067.16182016779,193941.23816410563,471787.06672879757
2038-07-01,113381.42011555038,204255.59679959557,493959.3514570098
2039-01-01,119697.68007785176,214556.69449572396,516149.6510414606
2039-07-01,125974.90753523639,224823.31374951202,538267.8912009572
2040-01-01,132212.10165424488,235006.38908532172,560298.0587299545
2040-07-01,138354.21659460987,245091.3334698552,582126.0595389421
2041-01-01,144383.2373540622,255031.73361534675,603763.9035320786
2041-07-01,150292.15809838602,264782.5023279667,625127.5213802513
2042-01-01,156035.94132190803,274348.9439834597,646192.8932751422
2042-07-01,161614.58702462833,283671.3843546984,666901.9713466492
2043-01-01,166992.0652020084,292752.4756295552,687222.7291836818
2043-07-01,172171.37835442633,301548.4567081365,707137.1519300014
2044-01-01,177132.50981269416,310058.0014965061,726603.2049210517
2044-07-01,181857.44457454252,318246.63155232393,745604.8749512872
2045-01-01,186343.18013959317,326140.8687543131,764144.1636714012
2045-07-01,190585.7131740086,333702.2563783249,782195.0496223824
2046-01-01,194573.03367627587,340928.14223648707,799725.50639314
2046-07-01,198326.1591490425,347831.78726816113,816799.5868058555
2047-01-01,201821.0695892828,354407.88709760254,833313.2050244843
2047-07-01,205066.77249813138,360647.159067258,849396.4683440821
2048-01-01,208073.27621018232,366568.16849223396,864967.3090862291
2048-07-01,210848.58739311082,372190.8067815729,880059.755312709
2049-01-01,213390.7043799981,377487.22596261516,894715.841688079
2049-07-01,215707.63383851934,382511.79588674364,908903.5418012474
2050-01-01,217817.39077094392,387234.01639342663,922670.8952688508
2050-07-01,219715.97184343412,391701.6268643659,936051.9301526732
