Date,Low,Base,High
2025-01-01,9631.02037984889,14397.4018649415,29130.02253766113
2025-07-01,9640.02788098353,16554.95669908167,39810.830636400904
2026-01-01,9747.117061139805,19188.579256305013,51192.216477749156
2026-07-01,10239.527123166788,22292.965160866865,63296.19821933075
2027-01-01,11067.21639409426,25846.896909788597,76068.73129243015
2027-07-01,12214.171538571742,29833.135281900057,89503.8107449679
2028-01-01,13693.403391571499,34253.00637113742,103587.42502209175
2028-07-01,15490.900284661868,39090.5970502667,118277.53945924526
2029-01-01,17576.63721406071,44312.754970883776,133586.16396058744
2029-07-01,19959.621680902674,49936.719354158806,149477.2688136412
2030-01-01,22622.839516377877,55922.70738200681,165930.83751147497
2030-07-01,25569.293220864536,62290.61046347031,182928.85519785015
2031-01-01,28759.950289445886,68983.40655929416,200451.30536583514
2031-07-01,32198.814055959523,75993.13910586144,218434.13519324854
2032-01-01,35854.85868316393,83290.63403657646,236863.33312523825
2032-07-01,39701.06166765519,90861.30431814144,255692.8611958614
2033-01-01,43749.433010946115,98673.32369608842,274916.7144530384
2033-07-01,47950.931873525944,106709.45294924726,294440.8153141905
2034-01-01,52319.56992382632,114945.82238676699,314293.18688902206
2034-07-01,56806.30632233639,123362.54059960513,334403.7714032721
2035-01-01,61416.14523635324,131925.12914542144,354726.53089099796
2035-07-01,66107.05166058183,140609.71833336484,375259.46370150626
2036-01-01,70884.0297623192,149388.46019077598,395938.51701261586
2036-07-01,75730.06537275547,158260.02862371865,416723.6578104632
2037-01-01,80605.12515351451,167183.31472017177,437600.8745401963
2037-07-01,85501.20243692098,176127.8183196035,458502.1110782474
2038-01-01,90396.27888686808,185080.2784826522,479437.37567808235
2038-07-01,95291.35533681519,194016.825518467,500346.61881890614
2039-01-01,100148.40011530492,202918.89411194145,521195.8124389348
2039-07-01,104973.4182230937,211774.54941765015,541946.9251749985
2040-01-01,109737.38548985882,220541.3564296358,562605.9619791763
2040-07-01,114431.29441446562,229215.33686608993,583108.8700292871
2041-01-01,119039.13166156365,237788.53416339552,603439.6361197855
2041-07-01,123543.88306234303,246222.4915974038,623592.2552985922
2042-01-01,127962.56278561361,254529.14401354027,643530.6978532298
2042-07-01,132250.13332570222,262675.3390634008,663246.957180926
2043-01-01,136418.6046841217,270658.42455911305,682698.998617124
2043-07-01,140459.97019319682,278473.09612493234,701900.8337166763
2044-01-01,144366.22318525234,286107.4189154332,720838.4509247304
2044-07-01,148126.35449223476,293540.17542763706,739475.8205288096
2045-01-01,151743.36661452244,300801.86582207563,757818.947480993
2045-07-01,155206.25038406177,307855.3594685364,775871.8350826673
2046-01-01,158528.0166358251,314691.3737094661,793640.4882859117
2046-07-01,161682.64369986785,321358.97402050276,811082.8724261699
2047-01-01,164697.15407959404,327803.79055026383,828229.0122638397
2047-07-01,167554.5336061937,334040.410332047,845056.8896412958
2048-01-01,170266.79228117972,340088.7247748947,861590.5243668561
2048-07-01,172822.92093649865,345940.7773151901,877841.92634468
2049-01-01,175226.92290598812,351601.8723286778,893779.0691636767
2049-07-01,177499.8156922956,357058.748875996,909451.9940911751
2050-01-01,179620.5817927736,362332.62446012354,924830.6763667782
2050-07-01,181613.2412104478,367431.4556446772,939933.130846724
